"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.181477110E-1,-2.577938139E-1,-3.801659644E-1,7.123950869E-2,4.648213405E-1
8.206444820E-1,-2.418148518E-1,-3.524691164E-1,6.591318548E-2,4.324967614E-1
8.231412530E-1,-2.226400971E-1,-3.183806837E-1,6.058686972E-2,3.931992388E-1
8.256380240E-1,-2.013348341E-1,-2.832269669E-1,5.099949613E-2,3.512181356E-1
8.281347420E-1,-1.789642870E-1,-2.374206334E-1,4.034686089E-2,3.000410679E-1
8.306315130E-1,-1.597895473E-1,-1.916143000E-1,3.289001435E-2,2.516555035E-1
8.331282320E-1,-1.416800618E-1,-1.426121742E-1,2.117211558E-2,2.021379000E-1
8.356250550E-1,-1.257011145E-1,-9.574057162E-2,1.051947847E-2,1.583593593E-1
8.381750550E-1,-1.129179448E-1,-5.526055023E-2,-2.263685223E-3,1.257350983E-1
8.406772420E-1,-9.800425172E-2,-2.450106293E-2,-1.824264042E-2,1.026544172E-1
8.433383360E-1,-8.948214352E-2,-2.130527282E-3,-3.102580272E-2,9.473222044E-2
8.458404720E-1,-8.309056610E-2,1.491369121E-2,-4.167843983E-2,9.414644288E-2
8.483426590E-1,-7.989477366E-2,2.237053588E-2,-6.072002649E-2,1.028131186E-1
8.508448470E-1,-8.096003532E-2,2.130527236E-2,-7.669898123E-2,1.135393133E-1
8.533469820E-1,-8.415582776E-2,2.024000883E-2,-9.587372839E-2,1.291651389E-1
8.558491690E-1,-9.054741263E-2,1.384842768E-2,-1.161137372E-1,1.478952767E-1
8.583016690E-1,-9.906952083E-2,2.130527282E-3,-1.384842694E-1,1.702856482E-1
8.608015130E-1,-1.107874215E-1,-1.810948178E-2,-1.629853398E-1,1.979040855E-1
8.632580760E-1,-1.193095297E-1,-3.621896356E-2,-1.853558719E-1,2.233906364E-1
8.657579190E-1,-1.310274303E-1,-4.886896908E-2,-2.098569423E-1,2.521830681E-1
8.682578150E-1,-1.395495385E-1,-6.697845459E-2,-2.332927436E-1,2.799744475E-1
8.707576590E-1,-1.470063776E-1,-7.869634777E-2,-2.514022291E-1,3.016737824E-1
8.732574510E-1,-1.544632316E-1,-9.041424841E-2,-2.684464455E-1,3.226408534E-1
8.757573470E-1,-1.608548164E-1,-1.000016257E-1,-2.876211703E-1,3.443842835E-1
8.782098470E-1,-1.629853398E-1,-1.063932031E-1,-3.067959249E-1,3.633283284E-1
8.806956800E-1,-1.629853398E-1,-1.213068962E-1,-3.238401413E-1,3.822983405E-1
8.831939610E-1,-1.619200706E-1,-1.287637353E-1,-3.440801501E-1,4.014839455E-1
8.856922940E-1,-1.597895473E-1,-1.372858584E-1,-3.611243665E-1,4.180800335E-1
8.881906280E-1,-1.544632316E-1,-1.468732208E-1,-3.802991211E-1,4.359564823E-1
8.906889610E-1,-1.502021700E-1,-1.575258672E-1,-3.984085917E-1,4.539873310E-1
8.931872420E-1,-1.470063776E-1,-1.692437679E-1,-4.175833464E-1,4.739516633E-1
8.956855760E-1,-1.406148076E-1,-1.745700836E-1,-4.399538934E-1,4.937678266E-1
8.981380760E-1,-1.384842694E-1,-1.788311303E-1,-4.516717792E-1,5.051394482E-1
9.006351070E-1,-1.363537461E-1,-1.862879843E-1,-4.676507413E-1,5.215292638E-1
9.031273990E-1,-1.352884769E-1,-1.958753467E-1,-4.878907502E-1,5.428696966E-1
9.056244820E-1,-1.352884769E-1,-2.012016773E-1,-5.017392039E-1,5.572497786E-1
9.081215130E-1,-1.310274303E-1,-2.139848322E-1,-5.166528821E-1,5.743586828E-1
9.106185440E-1,-1.257011145E-1,-2.320943177E-1,-5.326318145E-1,5.944452812E-1
9.131156280E-1,-1.193095297E-1,-2.523343265E-1,-5.454149842E-1,6.126866093E-1
9.156127110E-1,-1.150484756E-1,-2.779006660E-1,-5.571328998E-1,6.331366360E-1
9.181102630E-1,-1.075916290E-1,-3.024017215E-1,-5.741770864E-1,6.578009473E-1
9.206279720E-1,-1.033305749E-1,-3.247722387E-1,-5.880255103E-1,6.796530111E-1
9.231255240E-1,-1.033305749E-1,-3.471427858E-1,-6.006755233E-1,7.014245545E-1
9.256231280E-1,-1.129179448E-1,-4.057323039E-1,-6.273071170E-1,7.555682522E-1
9.281206800E-1,-1.491369158E-1,-5.250418186E-1,-6.784397960E-1,8.707418031E-1
9.306182320E-1,-1.736379713E-1,-5.740439296E-1,-7.263766527E-1,9.419658273E-1
9.331158880E-1,-1.747032404E-1,-5.506081581E-1,-7.540735006E-1,9.499038953E-1
9.356133880E-1,-1.651158631E-1,-4.877575934E-1,-7.796398401E-1,9.343495055E-1
9.381105760E-1,-1.565937549E-1,-4.217112362E-1,-7.966840267E-1,9.149138808E-1
9.406081280E-1,-1.523326933E-1,-3.663175404E-1,-8.105324507E-1,9.024171117E-1
9.431057320E-1,-1.480716467E-1,-3.034669757E-1,-8.211851120E-1,8.878977453E-1
9.456032840E-1,-1.395495385E-1,-2.267680019E-1,-8.329030275E-1,8.744285298E-1
9.481008880E-1,-1.257011145E-1,-1.415469050E-1,-8.456861973E-1,8.666149322E-1
9.505984400E-1,-1.139832065E-1,-4.580633715E-2,-8.627303839E-1,8.714322160E-1
9.530959920E-1,-1.075916290E-1,3.941475600E-2,-8.893619776E-1,8.967130025E-1
9.555935440E-1,-1.086568907E-1,1.139832065E-1,-9.394294024E-1,9.525366624E-1
9.580933360E-1,-1.182442605E-1,1.853558719E-1,-9.926925302E-1,1.016748230E0
9.605909400E-1,-1.310274303E-1,2.556632757E-1,-1.042759895E0,1.081609956E0
9.630885970E-1,-1.512674391E-1,3.185138404E-1,-1.078978896E0,1.135133632E0
9.655862010E-1,-1.725727171E-1,3.792338669E-1,-1.102414727E0,1.178523610E0
9.680838570E-1,-2.002695650E-1,4.346275628E-1,-1.119458914E0,1.217455246E0
9.705814610E-1,-2.311622053E-1,4.804339111E-1,-1.129978418E0,1.249441449E0
9.730791170E-1,-2.588590682E-1,5.133239031E-1,-1.139565825E0,1.276369742E0
9.755767220E-1,-2.876211703E-1,5.388902426E-1,-1.142761588E0,1.295774934E0
9.780292220E-1,-3.174485564E-1,5.548691750E-1,-1.149153113E0,1.314992877E0
9.805222940E-1,-3.440801501E-1,5.644565821E-1,-1.154479504E0,1.330347814E0
9.828818780E-1,-3.707117438E-1,5.644565821E-1,-1.160871029E0,1.343004086E0
9.853749510E-1,-3.973433375E-1,5.644565821E-1,-1.167262673E0,1.356095539E0
9.878680240E-1,-4.175833464E-1,5.591302514E-1,-1.183241606E0,1.373704185E0
9.903610970E-1,-4.387554526E-1,5.474123359E-1,-1.202416301E0,1.392110474E0
9.928541690E-1,-4.664523304E-1,5.399554968E-1,-1.220525861E0,1.413793865E0
9.953472420E-1,-4.909533858E-1,5.175849795E-1,-1.252483726E0,1.441403802E0
9.977997420E-1,-5.090628862E-1,4.655202031E-1,-1.291898489E0,1.464532617E0
1.000252242E0,-5.271723270E-1,4.261054695E-1,-1.336639524E0,1.498693347E0
1.002704742E0,-5.410207510E-1,3.589938581E-1,-1.390967965E0,1.535047857E0
1.005197815E0,-5.324986577E-1,2.055958807E-1,-1.490037560E0,1.595630414E0
1.007609742E0,-4.824312627E-1,-3.195791040E-3,-1.683782339E0,1.751534499E0
1.010062242E0,-4.387554526E-1,-9.574057162E-2,-1.859550834E0,1.913008601E0
1.012514742E0,-4.227765203E-1,-1.010668874E-1,-1.998035073E0,2.044773497E0
1.015009169E0,-4.122570157E-1,-7.443529367E-2,-2.107757330E0,2.148985207E0
1.017614742E0,-4.016043842E-1,-3.941475600E-2,-2.194043636E0,2.230844477E0
1.020164742E0,-3.856254518E-1,-1.384842768E-2,-2.256761074E0,2.289512899E0
1.022714742E0,-3.621896505E-1,0.000000000E0,-2.301501989E0,2.329826764E0
1.025264742E0,-3.217096329E-1,-1.065263641E-3,-2.332394838E0,2.354477416E0
1.027759169E0,-2.705769539E-1,3.195791040E-3,-2.348373652E0,2.363912204E0
1.030359274E0,-2.119874656E-1,9.587372653E-3,-2.355830431E0,2.365368391E0
1.032853701E0,-1.459411234E-1,1.704421826E-2,-2.359026432E0,2.363597898E0
1.035320419E0,-8.309056610E-2,3.621896356E-2,-2.356895924E0,2.358638219E0
1.037814117E0,-2.450106293E-2,6.391581893E-2,-2.348373652E0,2.349371052E0
1.040307763E0,2.769685537E-2,9.693899006E-2,-2.335590601E0,2.337765544E0
1.042801461E0,7.882951200E-2,1.310274303E-1,-2.316415787E0,2.321457382E0
1.045295107E0,1.266332120E-1,1.651158631E-1,-2.295110464E0,2.304524086E0
1.047788805E0,1.703090221E-1,2.087916732E-1,-2.274870396E0,2.290771582E0
1.050282555E0,2.129195631E-1,2.567285299E-1,-2.248238802E0,2.272844471E0
1.052776253E0,2.597911656E-1,2.897517085E-1,-2.225868464E0,2.259632253E0
1.055228753E0,3.087933064E-1,3.195790946E-1,-2.204563141E0,2.248907011E0
1.057681253E0,3.577954173E-1,3.376885653E-1,-2.185521603E0,2.240213339E0
1.060174951E0,4.195807278E-1,3.419496417E-1,-2.176999331E0,2.243279659E0
1.062260992E0,4.856270552E-1,3.440801501E-1,-2.173803568E0,2.253807165E0
1.064754638E0,5.580649972E-1,3.462106884E-1,-2.171673059E0,2.268801944E0
1.067248336E0,6.315681934E-1,3.483411968E-1,-2.171673059E0,2.288314631E0
1.069742034E0,7.028076649E-1,3.536675274E-1,-2.178064585E0,2.315811881E0
1.072235732E0,7.709845304E-1,3.557980657E-1,-2.184456348E0,2.343684908E0
1.074688232E0,8.327698708E-1,3.515369892E-1,-2.190847874E0,2.369999645E0
1.077140732E0,8.902940750E-1,3.408843577E-1,-2.191913128E0,2.390252883E0
1.079612711E0,9.424920082E-1,3.312969804E-1,-2.196174145E0,2.412722477E0
1.082099117E0,9.957551956E-1,3.142527640E-1,-2.195108891E0,2.430799509E0
1.084585524E0,1.041561484E0,3.036001325E-1,-2.187652111E0,2.441893758E0
1.087071878E0,1.086302638E0,2.908169627E-1,-2.178064585E0,2.451243208E0
1.089558284E0,1.132108927E0,2.801643312E-1,-2.170607805E0,2.464082166E0
1.092108284E0,1.173654199E0,2.790990770E-1,-2.155694246E0,2.470299204E0
1.094594690E0,1.214001060E0,2.833601236E-1,-2.136519432E0,2.473622206E0
1.097208284E0,1.248089552E0,2.812296152E-1,-2.116279364E0,2.472944797E0
1.099758284E0,1.285373688E0,2.759032845E-1,-2.096039295E0,2.474204694E0
1.102308284E0,1.320527434E0,2.684464455E-1,-2.077929974E0,2.476620515E0
1.104858284E0,1.356746435E0,2.631201148E-1,-2.055559397E0,2.476957310E0
1.107344690E0,1.385508537E0,2.684464455E-1,-2.032123566E0,2.474110666E0
1.109958284E0,1.404683232E0,2.737727463E-1,-2.009752989E0,2.467223860E0
1.112410784E0,1.428119063E0,2.780338228E-1,-1.984186649E0,2.460451894E0
1.114863284E0,1.436641216E0,2.972085476E-1,-1.956489801E0,2.445429052E0
1.117351097E0,1.427053809E0,3.249054253E-1,-1.923466682E0,2.416975421E0
1.119768284E0,1.396161199E0,3.728422821E-1,-1.886182427E0,2.376123231E0
1.122220784E0,1.347159028E0,4.324970245E-1,-1.845702410E0,2.325620027E0
1.124673284E0,1.280047417E0,4.920186400E-1,-1.798830867E0,2.261945229E0
1.127125784E0,1.203348398E0,5.484775901E-1,-1.745567679E0,2.189950127E0
1.129613597E0,1.117195249E0,5.772397518E-1,-1.697630763E0,2.112647903E0
1.132225784E0,1.034104705E0,5.356944799E-1,-1.655153394E0,2.023826542E0
1.134775784E0,9.435572624E-1,4.495412707E-1,-1.638109207E0,1.943139068E0
1.137325784E0,8.444877267E-1,3.536675274E-1,-1.634913325E0,1.873814778E0
1.139813597E0,7.486140132E-1,2.886864543E-1,-1.642370224E0,1.827879307E0
1.142436722E0,6.538055539E-1,2.812296152E-1,-1.648761749E0,1.795819341E0
1.144924534E0,5.612607598E-1,3.153180480E-1,-1.638109207E0,1.760068432E0
1.147412294E0,4.696480930E-1,3.621896505E-1,-1.607216477E0,1.713153665E0
1.149864794E0,3.769701719E-1,4.101265073E-1,-1.557149172E0,1.653790738E0
1.152356565E0,2.885532975E-1,4.388886094E-1,-1.504951239E0,1.593977556E0
1.154769794E0,2.075932473E-1,4.495412707E-1,-1.458079576E0,1.539863098E0
1.157222294E0,1.308942735E-1,4.420844018E-1,-1.418664813E0,1.491704321E0
1.159674794E0,5.858949944E-2,4.218443930E-1,-1.392033219E0,1.455727277E0
1.162127294E0,-6.391582079E-3,3.898864985E-1,-1.376054287E0,1.430236951E0
1.164611669E0,-6.498108059E-2,3.387538493E-1,-1.376054287E0,1.418626840E0
1.167103440E0,-1.182442605E-1,2.822948694E-1,-1.388837457E0,1.422160884E0
1.169595211E0,-1.693769246E-1,2.237053663E-1,-1.409077525E0,1.436743577E0
1.172047711E0,-2.162485123E-1,1.683116555E-1,-1.430382729E0,1.456395201E0
1.174500211E0,-2.535327375E-1,1.193095297E-1,-1.448492289E0,1.475345222E0
1.176985940E0,-2.865559161E-1,7.882951200E-2,-1.466601729E0,1.496412048E0
1.179405211E0,-3.174485564E-1,4.048001766E-2,-1.479384899E0,1.513602292E0
1.181857711E0,-3.419496417E-1,7.456845604E-3,-1.492168069E0,1.530865999E0
1.184310211E0,-3.600591123E-1,-1.810948178E-2,-1.506016493E0,1.548565851E0
1.186795940E0,-3.749727905E-1,-3.728422895E-2,-1.518799663E0,1.564847316E0
1.189224222E0,-3.973433375E-1,-6.165213138E-2,-1.536909103E0,1.588638507E0
1.191774222E0,-4.334291518E-1,-1.021321490E-1,-1.562475443E0,1.624691145E0
1.194316461E0,-4.920186400E-1,-1.575258672E-1,-1.599759698E0,1.681109108E0
1.196805211E0,-5.644565821E-1,-2.097237855E-1,-1.637043953E0,1.744278706E0
1.199293961E0,-6.315681934E-1,-2.395511568E-1,-1.670999169E0,1.802359943E0
1.201782659E0,-6.837661266E-1,-2.257027328E-1,-1.704022408E0,1.849910864E0
1.204271409E0,-7.199850678E-1,-1.820269227E-1,-1.728523374E0,1.881304162E0
1.206760107E0,-7.402250767E-1,-1.234374270E-1,-1.746632934E0,1.901025136E0
1.209310107E0,-7.540735006E-1,-7.337003201E-2,-1.759416103E0,1.915608267E0
1.211805003E0,-7.721830010E-1,-3.621896356E-2,-1.767938137E0,1.929555300E0
1.214410107E0,-7.902924418E-1,-1.384842768E-2,-1.769003391E0,1.937556946E0
1.216955940E0,-8.190546036E-1,-7.456845604E-3,-1.760481358E0,1.941700455E0
1.219450784E0,-8.446208835E-1,-6.391582079E-3,-1.756220222E0,1.948777759E0
1.221945680E0,-8.659262061E-1,-5.326318089E-3,-1.749828696E0,1.952372155E0
1.224440576E0,-8.787093163E-1,2.130527282E-3,-1.747698188E0,1.956165524E0
1.226935419E0,-8.776440620E-1,2.130527236E-2,-1.755154967E0,1.962468337E0
1.229433024E0,-8.701872230E-1,5.113265663E-2,-1.770068645E0,1.973064459E0
1.232035419E0,-8.552735448E-1,7.776424289E-2,-1.784982443E0,1.980833773E0
1.234547451E0,-8.392946124E-1,1.054610983E-1,-1.806287646E0,1.994545700E0
1.237045055E0,-8.190546036E-1,1.374190152E-1,-1.833984494E0,2.013264402E0
1.239542659E0,-7.892271876E-1,1.704421788E-1,-1.859550834E0,2.027278815E0
1.242040263E0,-7.604650855E-1,1.970737725E-1,-1.890443444E0,2.047174061E0
1.244537867E0,-7.295724154E-1,2.269011587E-1,-1.926662445E0,2.072628337E0
1.247035472E0,-6.933534741E-1,2.545980215E-1,-1.959685683E0,2.094260531E0
1.249533128E0,-6.528734565E-1,2.684464455E-1,-1.989513040E0,2.111035144E0
1.252030680E0,-6.081323624E-1,2.759032845E-1,-2.011883497E0,2.119816690E0
1.254577555E0,-5.644565821E-1,2.812296152E-1,-2.036384583E0,2.131798184E0
1.257076305E0,-5.207807422E-1,2.844253778E-1,-2.056624651E0,2.140517538E0
1.259575055E0,-4.771049619E-1,2.844253778E-1,-2.075799465E0,2.148829998E0
1.262073857E0,-4.366249442E-1,2.950780392E-1,-2.089647770E0,2.155073129E0
1.264572659E0,-3.952127993E-1,3.078611791E-1,-2.100300312E0,2.159220476E0
1.267071409E0,-3.557980657E-1,3.259706795E-1,-2.109887838E0,2.164364996E0
1.269570159E0,-3.206443489E-1,3.419496417E-1,-2.119475126E0,2.170695088E0
1.272068961E0,-2.822948694E-1,3.600591123E-1,-2.125866652E0,2.174544085E0
1.274521461E0,-2.482064217E-1,3.717769980E-1,-2.132258415E0,2.178612061E0
1.276973961E0,-2.183790505E-1,3.834949136E-1,-2.136519432E0,2.181621654E0
1.279472711E0,-1.906821877E-1,3.920170069E-1,-2.134388924E0,2.178451998E0
1.281523753E0,-1.629853398E-1,3.941475451E-1,-2.132258415E0,2.174498208E0
1.284022555E0,-1.406148076E-1,3.952127993E-1,-2.129062653E0,2.169993885E0
1.286521305E0,-1.203747913E-1,3.952127993E-1,-2.127997398E0,2.167730651E0
1.289020055E0,-1.054610983E-1,3.888212144E-1,-2.129062653E0,2.166843732E0
1.291518857E0,-9.587372839E-2,3.771033287E-1,-2.123736143E0,2.159086357E0
1.293971357E0,-8.841688186E-2,3.632549047E-1,-2.121605635E0,2.154293884E0
1.296448492E0,-8.309056610E-2,3.483411968E-1,-2.119475126E0,2.149516328E0
1.298939690E0,-7.776424289E-2,3.376885653E-1,-2.110953093E0,2.139206349E0
1.301430836E0,-7.882951200E-2,3.089264631E-1,-2.102431059E0,2.126467966E0
1.303922034E0,-8.841688186E-2,2.599243224E-1,-2.091778278E0,2.109719072E0
1.306413180E0,-1.033305749E-1,2.034653574E-1,-2.080060482E0,2.092540792E0
1.308904378E0,-1.193095297E-1,1.352884769E-1,-2.065146685E0,2.073009543E0
1.311395576E0,-1.267663687E-1,5.006739125E-2,-2.044906616E0,2.049443711E0
1.314004378E0,-1.384842694E-1,-3.728422895E-2,-2.031058311E0,2.036115387E0
1.316554378E0,-1.480716467E-1,-1.276984811E-1,-2.012948751E0,2.022423000E0
1.319104378E0,-1.533979625E-1,-2.097237855E-1,-2.003361464E0,2.020141617E0
1.321654378E0,-1.587242782E-1,-2.821617126E-1,-1.999100327E0,2.025144624E0
1.324145576E0,-1.565937549E-1,-3.386206925E-1,-2.002296209E0,2.036756168E0
1.326754378E0,-1.491369158E-1,-3.737743795E-1,-2.020405769E0,2.060094313E0
1.329304378E0,-1.342232227E-1,-3.780354261E-1,-2.047037363E0,2.085974262E0
1.331756878E0,-1.129179448E-1,-3.471427858E-1,-2.091778278E0,2.123392319E0
1.334209378E0,-8.522108942E-2,-2.672480047E-1,-2.154628754E0,2.172811358E0
1.336700888E0,-5.326318368E-2,-1.383511126E-1,-2.232259989E0,2.237177386E0
1.339114378E0,-2.663159184E-2,2.130527236E-2,-2.314285278E0,2.314536564E0
1.341566878E0,-1.065263618E-2,1.842906028E-1,-2.388853788E0,2.395975569E0
1.344019378E0,-1.597895473E-2,3.334275186E-1,-2.451704264E0,2.474324763E0
1.346471878E0,-3.941475600E-2,4.538023174E-1,-2.495380163E0,2.536614323E0
1.348924378E0,-7.456845790E-2,5.378249884E-1,-2.523077011E0,2.580839743E0
1.351376878E0,-1.118526831E-1,5.910881758E-1,-2.539055824E0,2.609348718E0
1.353829378E0,-1.619200706E-1,6.060018539E-1,-2.541186333E0,2.617457609E0
1.356281878E0,-2.066611499E-1,5.974797606E-1,-2.545447588E0,2.622783696E0
1.358773492E0,-2.471411675E-1,5.740439296E-1,-2.543316841E0,2.618981814E0
1.361250159E0,-2.865559161E-1,5.442165732E-1,-2.544382095E0,2.617664268E0
1.363741722E0,-3.217096329E-1,5.133239031E-1,-2.548643351E0,2.619652925E0
1.366233336E0,-3.557980657E-1,4.846949577E-1,-2.559295893E0,2.628976404E0
1.368724899E0,-3.973433375E-1,4.591286182E-1,-2.571013689E0,2.641740374E0
1.371226044E0,-4.398207366E-1,4.346275628E-1,-2.583796978E0,2.656755582E0
1.373717867E0,-4.856270552E-1,4.090612531E-1,-2.591253757E0,2.667913188E0
1.376209690E0,-5.442165732E-1,3.856254518E-1,-2.605102301E0,2.689133069E0
1.378701565E0,-6.134586930E-1,3.611243665E-1,-2.620015860E0,2.715000089E0
1.381193388E0,-6.880271435E-1,3.387538493E-1,-2.633864403E0,2.743242099E0
1.383685211E0,-7.700524330E-1,3.174485564E-1,-2.649843216E0,2.777665099E0
1.386177086E0,-8.574040532E-1,2.972085476E-1,-2.666887522E0,2.817048754E0
1.388668909E0,-9.500820041E-1,2.790990770E-1,-2.683931828E0,2.860776497E0
1.391277086E0,-1.044757366E0,2.620548606E-1,-2.699910641E0,2.906838174E0
1.393827086E0,-1.139565825E0,2.482064217E-1,-2.709498167E0,2.949846948E0
1.396377086E0,-1.230113149E0,2.343579978E-1,-2.714824438E0,2.989711317E0
1.398927086E0,-1.316399574E0,2.311622053E-1,-2.719085455E0,3.029813446E0
1.401477086E0,-1.403751135E0,2.290316820E-1,-2.714824438E0,3.064840043E0
1.404027086E0,-1.486841679E0,2.205095738E-1,-2.709498167E0,3.098500116E0
1.406518909E0,-1.570864439E0,2.034653574E-1,-2.707367659E0,3.136694578E0
1.409127086E0,-1.652889729E0,1.778990328E-1,-2.698845387E0,3.169772695E0
1.411579586E0,-1.733849764E0,1.459411234E-1,-2.683931828E0,3.198597172E0
1.414032086E0,-1.811614037E0,1.075916290E-1,-2.672213793E0,3.230208651E0
1.416484586E0,-1.881921411E0,6.285055727E-2,-2.653039217E0,3.253336053E0
1.418937086E0,-1.950098276E0,1.384842768E-2,-2.627472878E0,3.272107698E0
1.421389586E0,-2.012948751E0,-4.048001766E-2,-2.601906538E0,3.289911692E0
1.423881409E0,-2.066078901E0,-9.680583328E-2,-2.573144436E0,3.301382390E0
1.426294586E0,-2.105493546E0,-1.479384899E-1,-2.547578096E0,3.308344454E0
1.428747086E0,-2.126798868E0,-1.756353378E-1,-2.527338028E0,3.307802700E0
1.431199586E0,-2.127864122E0,-1.692437679E-1,-2.520946503E0,3.303274201E0
1.433652086E0,-2.116146326E0,-1.245026886E-1,-2.531599045E0,3.301903984E0
1.436144117E0,-2.086318731E0,-4.580633715E-2,-2.549708605E0,3.294819880E0
1.438557086E0,-2.054360867E0,4.367581010E-2,-2.571013689E0,3.291263820E0
1.441009586E0,-2.028927803E0,1.406148076E-1,-2.585927486E0,3.289884727E0
1.443498284E0,-2.008687735E0,2.343579978E-1,-2.591253757E0,3.286996520E0
1.445990315E0,-1.999100327E0,3.142527640E-1,-2.591253757E0,3.287818875E0
1.448482399E0,-1.992708802E0,3.760380745E-1,-2.573144436E0,3.276181511E0
1.450987242E0,-1.985251904E0,4.154528081E-1,-2.546512842E0,3.255542015E0
1.453479534E0,-1.974599361E0,4.356928170E-1,-2.512424231E0,3.225080834E0
1.455971878E0,-1.962881446E0,4.474107325E-1,-2.469813824E0,3.186386709E0
1.458464274E0,-1.939445615E0,4.559328258E-1,-2.426137924E0,3.139342170E0
1.460956617E0,-1.906422496E0,4.655202031E-1,-2.383527279E0,3.087451713E0
1.463448961E0,-1.863811851E0,4.772381186E-1,-2.338786364E0,3.028443906E0
1.465941305E0,-1.816940308E0,4.846949577E-1,-2.295110464E0,2.967108580E0
1.468433649E0,-1.771134019E0,4.952144325E-1,-2.253565311E0,2.908729905E0
1.470909690E0,-1.721066594E0,4.973449707E-1,-2.212019920E0,2.846481050E0
1.473401617E0,-1.669933915E0,4.962796867E-1,-2.171673059E0,2.784086329E0
1.475893597E0,-1.619866490E0,4.909533858E-1,-2.130127907E0,2.720743937E0
1.478385524E0,-1.568733811E0,4.772381186E-1,-2.082190990E0,2.650320983E0
1.480877451E0,-1.520797014E0,4.527370334E-1,-2.034254074E0,2.579919382E0
1.483369430E0,-1.467666984E0,4.261054695E-1,-1.983121395E0,2.503673843E0
1.485861357E0,-1.413338542E0,3.973433375E-1,-1.929858208E0,2.424821697E0
1.488353336E0,-1.365401626E0,3.664506972E-1,-1.880856156E0,2.352918952E0
1.490869430E0,-1.315334320E0,3.355580568E-1,-1.830788732E0,2.279142594E0
1.493361982E0,-1.267397404E0,3.089264631E-1,-1.779656053E0,2.206560084E0
1.495854534E0,-1.220525861E0,2.876211703E-1,-1.731719255E0,2.138050723E0
1.498347138E0,-1.176849961E0,2.716422379E-1,-1.684847593E0,2.073035636E0
1.500839690E0,-1.129978418E0,2.599243224E-1,-1.641304970E0,2.009550667E0
1.503332242E0,-1.084172130E0,2.524674833E-1,-1.593368053E0,1.943705428E0
1.505824794E0,-1.040496230E0,2.471411675E-1,-1.546496511E0,1.880255998E0
1.508317399E0,-9.989509583E-1,2.450106442E-1,-1.504951239E0,1.822858048E0
1.510867399E0,-9.522125125E-1,2.482064217E-1,-1.461275458E0,1.761715375E0
1.513359951E0,-9.138630629E-1,2.482064217E-1,-1.419730067E0,1.706571296E0
1.515967399E0,-8.701872230E-1,2.577938139E-1,-1.377119541E0,1.649285204E0
1.518517399E0,-8.360987902E-1,2.705769539E-1,-1.335574269E0,1.598759426E0
1.521067399E0,-8.009451032E-1,2.844253778E-1,-1.299355268E0,1.552654169E0
1.523617399E0,-7.636608481E-1,2.950780392E-1,-1.258875251E0,1.501671015E0
1.526167399E0,-7.285071611E-1,3.099917173E-1,-1.224786878E0,1.458396532E0
1.528717399E0,-6.912229657E-1,3.281011879E-1,-1.196024776E0,1.419829159E0
1.531169899E0,-6.539387107E-1,3.483411968E-1,-1.170458436E0,1.385261844E0
1.533622399E0,-6.155892015E-1,3.717769980E-1,-1.152348995E0,1.358335897E0
1.536074899E0,-5.772397518E-1,3.909517527E-1,-1.134239435E0,1.331370760E0
1.538527399E0,-5.346291661E-1,4.133222997E-1,-1.122654676E0,1.310350026E0
1.540979899E0,-4.930838943E-1,4.293012619E-1,-1.112002134E0,1.289953506E0
1.543432399E0,-4.526038766E-1,4.410191476E-1,-1.097088337E0,1.266077003E0
1.545924951E0,-4.175833464E-1,4.506065249E-1,-1.081109405E0,1.243470802E0
1.548337399E0,-3.771033287E-1,4.591286182E-1,-1.065130472E0,1.219634753E0
1.550887399E0,-3.376885653E-1,4.697812796E-1,-1.045955777E0,1.195303939E0
1.553415159E0,-2.961432934E-1,4.772381186E-1,-1.026780963E0,1.170357304E0
1.555913649E0,-2.588590682E-1,4.898881316E-1,-1.006541014E0,1.148966149E0
1.558412138E0,-2.215748429E-1,5.026713014E-1,-9.884315133E-1,1.130827443E0
1.560910680E0,-1.885516644E-1,5.154544711E-1,-9.735178351E-1,1.117578640E0
1.563409169E0,-1.565937549E-1,5.324986577E-1,-9.617999196E-1,1.110466348E0
1.565907607E0,-1.257011145E-1,5.580649972E-1,-9.586040974E-1,1.116314977E0
1.568360107E0,-9.693899006E-2,5.878923535E-1,-9.500820041E-1,1.121459050E0
