"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.956201404E1,1.839381337E0,3.454645157E0,-2.049295902E0
1.957202504E1,2.920504332E0,3.108630657E0,-1.127060175E0
1.958203504E1,3.567481756E0,2.223181725E0,-5.710663274E-2
1.959204604E1,3.614372969E0,1.021091223E0,8.600162864E-1
1.960205604E1,3.106489897E0,5.586533248E-2,1.545430183E0
1.961206704E1,2.133935690E0,-2.949115932E-1,2.061384201E0
1.962207704E1,8.735136390E-1,-9.750626981E-2,2.460375309E0
1.963208804E1,-4.341083169E-1,2.297285795E-1,2.705351830E0
1.964209804E1,-1.525607347E0,4.037311673E-1,2.730879784E0
1.965210904E1,-2.241585016E0,3.222155273E-1,2.581010818E0
1.966211904E1,-2.505961895E0,8.113464713E-2,2.444472790E0
1.967213004E1,-2.408223152E0,-3.324204385E-1,2.473037958E0
1.968214004E1,-2.107246161E0,-9.044557810E-1,2.656380415E0
1.969215104E1,-1.735601902E0,-1.468096495E0,2.890175581E0
1.970216104E1,-1.412297606E0,-1.835381269E0,3.045829296E0
1.971217204E1,-1.182529688E0,-1.956299424E0,3.096489429E0
1.972218204E1,-1.074207664E0,-1.936509013E0,3.037559032E0
1.973219304E1,-1.058988571E0,-1.834479570E0,2.809398651E0
1.974220304E1,-1.076222181E0,-1.609856606E0,2.368715048E0
1.975221404E1,-1.175868869E0,-1.369047165E0,1.881832361E0
1.976222504E1,-1.367399335E0,-1.122945309E0,1.433039546E0
1.977223504E1,-1.665709853E0,-8.286775351E-1,9.949131012E-1
1.978224604E1,-2.128377676E0,-4.638492763E-1,5.469369292E-1
1.979225604E1,-2.686228514E0,-2.508231625E-2,1.496162117E-1
1.980226704E1,-3.175644875E0,5.386874080E-1,-4.072840512E-2
1.981227704E1,-3.415377617E0,1.252640367E0,1.038830914E-2
1.982228804E1,-3.168435335E0,1.831073284E0,1.814391911E-1
1.983229804E1,-2.284506083E0,1.893770933E0,2.292248309E-1
1.984230904E1,-9.062906504E-1,1.446319818E0,4.562014341E-2
1.985231904E1,5.909254551E-1,5.401837826E-1,-3.552452624E-1
1.986233004E1,1.761375427E0,-5.369783640E-1,-7.281845808E-1
1.987234004E1,2.320630550E0,-1.397214770E0,-9.274817109E-1
1.988235104E1,2.178187370E0,-1.811545014E0,-9.595331550E-1
1.989236104E1,1.425695658E0,-1.751030207E0,-8.452076316E-1
1.990237204E1,3.197230995E-1,-1.270997286E0,-5.789842606E-1
1.991238204E1,-8.636397123E-1,-5.486795306E-1,-2.010828257E-1
1.992239304E1,-1.924990773E0,2.073135227E-1,1.796504855E-1
1.993240304E1,-2.761260033E0,8.149387240E-1,4.859166741E-1
1.994241404E1,-3.296959162E0,1.166683793E0,6.633115411E-1
1.995242404E1,-3.474182367E0,1.248556376E0,6.648537517E-1
1.996243504E1,-3.269974709E0,1.086374044E0,4.572537839E-1
1.997244504E1,-2.689973831E0,7.568105459E-1,1.909113079E-1
1.998245604E1,-1.859829783E0,3.054060936E-1,-2.853368968E-2
1.999246604E1,-9.247906804E-1,-1.702587008E-1,-1.618893445E-1
2.000247704E1,-6.322903093E-3,-5.774078369E-1,-1.847967952E-1
2.001248704E1,7.984255552E-1,-8.048705459E-1,-1.160129383E-1
2.002249804E1,1.379780769E0,-8.424162269E-1,4.815720022E-3
2.003250804E1,1.754443049E0,-7.524469495E-1,1.475547552E-1
2.004251904E1,1.930812001E0,-8.626130223E-1,2.535781264E-1
2.005252904E1,2.066328049E0,-1.094626307E0,2.439835370E-1
2.006254004E1,2.232551336E0,-1.406539440E0,5.861588567E-2
2.007255004E1,2.315381765E0,-1.914253592E0,-2.154542804E-1
2.008256142E1,2.207403421E0,-2.549341917E0,-4.737348258E-1
2.009257242E1,1.930849433E0,-2.924928427E0,-6.637048125E-1
2.010258242E1,1.510982513E0,-2.965435743E0,-7.486180067E-1
2.011259342E1,9.544860125E-1,-2.661046505E0,-7.542617917E-1
2.012260342E1,3.483305275E-1,-1.945598722E0,-6.974778771E-1
2.013261442E1,-2.220072597E-1,-8.563178182E-1,-6.527711153E-1
2.014262442E1,-7.644003630E-1,4.585027695E-1,-6.694055200E-1
2.015263542E1,-1.203028321E0,1.592194796E0,-8.226581812E-1
2.016264542E1,-1.332046986E0,2.424855232E0,-1.145882487E0
2.017265642E1,-1.188784599E0,2.671169519E0,-1.471881151E0
2.018266642E1,-8.469198346E-1,2.352404118E0,-1.515886426E0
2.019267742E1,-2.923503518E-1,1.792723179E0,-1.099172354E0
2.020268742E1,5.031989217E-1,1.409510851E0,-1.611965299E-1
2.021269842E1,1.494269252E0,1.311792493E0,9.646875858E-1
2.022270842E1,2.599617958E0,1.504433870E0,1.667589068E0
2.023271942E1,3.704074860E0,1.969262481E0,1.495835662E0
2.024272942E1,4.773745060E0,2.337737322E0,5.871224403E-1
2.025274042E1,5.710720539E0,2.269752264E0,-4.558659792E-1
2.026275042E1,6.312897682E0,1.785451889E0,-1.099022269E0
2.027276142E1,6.310805798E0,9.994204044E-1,-1.377935648E0
2.028277142E1,5.712666512E0,2.924997807E-1,-1.516437411E0
2.029278242E1,4.694768429E0,1.073674634E-1,-1.616016150E0
2.030279242E1,3.460570812E0,5.134221911E-1,-1.716368437E0
2.031280342E1,2.311323881E0,1.391896486E0,-1.777590871E0
2.032281342E1,1.456509709E0,2.471974611E0,-1.814425945E0
2.033282442E1,9.807749391E-1,3.475262403E0,-1.873036027E0
2.034283442E1,9.236881137E-1,4.161409378E0,-1.919511795E0
2.035284542E1,1.210687399E0,4.411784649E0,-1.902238846E0
2.036285542E1,1.674229383E0,4.172574520E0,-1.788251758E0
2.037286642E1,2.141952991E0,3.544536829E0,-1.607217550E0
2.038287642E1,2.501082182E0,2.832483292E0,-1.408776164E0
2.039288742E1,2.700311661E0,2.232301712E0,-1.211727023E0
2.040289842E1,2.739465714E0,1.781336427E0,-1.025406957E0
2.041290842E1,2.626614332E0,1.419082046E0,-8.764371872E-1
2.042291942E1,2.359657764E0,1.087759137E0,-7.738136649E-1
2.043292942E1,1.926546693E0,7.925834656E-1,-7.196982503E-1
2.044294042E1,1.355367661E0,5.418214202E-1,-6.948391795E-1
2.045295042E1,7.250928283E-1,3.538627028E-1,-6.883929968E-1
2.046296142E1,1.225420982E-1,2.868423462E-1,-7.177190185E-1
2.047297142E1,-3.836838007E-1,4.130199850E-1,-8.144865632E-1
2.048298242E1,-7.687590718E-1,6.412336230E-1,-9.165560603E-1
2.049299242E1,-1.069809794E0,8.087043762E-1,-9.501395822E-1
2.050300342E1,-1.323814273E0,8.770486116E-1,-8.766748309E-1
2.051301342E1,-1.537926793E0,8.575894237E-1,-6.579055190E-1
2.052302442E1,-1.712408662E0,7.608659863E-1,-2.725153565E-1
2.053303442E1,-1.844763994E0,5.709000826E-1,3.094575107E-1
2.054304542E1,-1.899271250E0,2.088844180E-1,1.065513968E0
2.055305542E1,-1.796122789E0,-2.162799239E-1,1.860141039E0
2.056306642E1,-1.508023262E0,-4.715352058E-1,2.457142830E0
2.057307642E1,-1.053138256E0,-4.101538956E-1,2.646890163E0
2.058308742E1,-5.047667027E-1,-7.478270680E-2,2.362209082E0
2.059309742E1,1.786936633E-2,4.240379930E-1,1.725513697E0
2.060310842E1,4.388436079E-1,8.864811063E-1,9.757422805E-1
2.061311842E1,7.297236323E-1,1.191015124E0,3.871077597E-1
2.062312942E1,9.463862181E-1,1.312560678E0,6.791717559E-2
2.063313942E1,1.139261961E0,1.379995584E0,-3.883883357E-2
2.064315042E1,1.366049170E0,1.446993589E0,-7.622454315E-2
2.065316042E1,1.675639272E0,1.539145350E0,-1.382849813E-1
2.066317142E1,2.060252666E0,1.615543962E0,-2.127746642E-1
2.067318242E1,2.431611300E0,1.621667862E0,-2.594167590E-1
2.068319242E1,2.721066475E0,1.547821164E0,-2.294086516E-1
2.069320342E1,2.897695065E0,1.411773324E0,-1.293401122E-1
2.070321342E1,2.967626095E0,1.242224455E0,1.086203381E-2
2.071322442E1,2.966292620E0,1.094094634E0,1.480353326E-1
2.072323442E1,2.924705029E0,9.856882691E-1,2.584180832E-1
2.073324542E1,2.863820314E0,9.237966537E-1,3.315474093E-1
2.074325542E1,2.749784708E0,8.841778040E-1,3.775552809E-1
2.075326642E1,2.532468796E0,8.371056318E-1,3.991713822E-1
2.076327642E1,2.163002491E0,7.632014155E-1,4.030891359E-1
2.077328742E1,1.640356302E0,6.736640930E-1,3.894044757E-1
2.078329742E1,1.026871800E0,6.575108767E-1,4.056856632E-1
2.079330842E1,4.071517587E-1,7.615733743E-1,4.392308295E-1
2.080331842E1,-1.421490610E-1,9.915629029E-1,5.011178255E-1
2.081332942E1,-5.605002642E-1,1.352878809E0,5.793879032E-1
2.082333942E1,-8.242856860E-1,1.765020370E0,6.615169644E-1
2.083335042E1,-8.902021050E-1,2.149252653E0,7.337991595E-1
2.084336042E1,-7.560357451E-1,2.407338619E0,7.611655593E-1
2.085337142E1,-4.303888977E-1,2.455200672E0,7.146489024E-1
2.086338142E1,6.317898631E-2,2.292275190E0,5.948381424E-1
2.087339242E1,6.880926490E-1,1.958684564E0,4.627615809E-1
2.088340242E1,1.340038896E0,1.583221793E0,3.326843977E-1
2.089341342E1,1.886646628E0,1.260271430E0,2.273542434E-1
2.090342342E1,2.233250618E0,1.049812913E0,1.108366475E-1
2.091343442E1,2.384739876E0,9.555857182E-1,-2.241674997E-2
2.092344442E1,2.373168707E0,9.585188031E-1,-1.760477871E-1
2.093345542E1,2.262212992E0,1.022834182E0,-3.222625256E-1
2.094346542E1,2.099940777E0,1.137202024E0,-4.528337419E-1
2.095347642E1,1.926792264E0,1.302222729E0,-5.813030601E-1
2.096348642E1,1.756448746E0,1.453771949E0,-7.123529315E-1
2.097349742E1,1.580761790E0,1.557962298E0,-8.120529056E-1
2.098350742E1,1.409656286E0,1.612302661E0,-8.938506842E-1
2.099351842E1,1.299808264E0,1.617149830E0,-9.579439163E-1
2.100352842E1,1.287352681E0,1.517940998E0,-8.764198422E-1
2.101353942E1,1.412494659E0,1.272534728E0,-5.220916271E-1
2.102355042E1,1.685381651E0,9.256099463E-1,-1.800916158E-3
2.103356042E1,2.054099798E0,5.526251793E-1,5.522324443E-1
2.104357142E1,2.378252983E0,1.840484142E-1,9.935884476E-1
2.105358142E1,2.578796864E0,-1.281038970E-1,1.210950732E0
2.106359242E1,2.659238338E0,-3.274577558E-1,1.169426680E0
2.107360242E1,2.619840860E0,-3.500139415E-1,9.101976752E-1
2.108361367E1,2.477349043E0,-1.246918961E-1,5.840775967E-1
2.109362367E1,2.222334862E0,3.428004682E-1,2.645171583E-1
2.110363467E1,1.886545658E0,9.906578660E-1,-1.883631945E-2
2.111364467E1,1.514065623E0,1.674834371E0,-2.389569730E-1
2.112365567E1,1.145832896E0,2.261457443E0,-3.802055717E-1
2.113366567E1,8.294923306E-1,2.734636784E0,-4.365993142E-1
2.114367667E1,5.993810892E-1,3.092026472E0,-4.124744833E-1
2.115368667E1,4.692587554E-1,3.324089527E0,-3.139199317E-1
2.116369767E1,4.532431662E-1,3.435456514E0,-1.682183594E-1
2.117370767E1,5.415783525E-1,3.449080467E0,8.455475792E-3
2.118371867E1,7.258940935E-1,3.377993584E0,2.027840763E-1
2.119372867E1,9.754930139E-1,3.226734161E0,3.964254558E-1
2.120373967E1,1.280157447E0,3.030222654E0,5.628196597E-1
2.121374967E1,1.618425608E0,2.801884174E0,6.994536519E-1
2.122376067E1,1.976344585E0,2.541392565E0,7.906784415E-1
2.123377067E1,2.313938856E0,2.250858307E0,8.313662410E-1
2.124378167E1,2.617765665E0,1.921701670E0,8.242117167E-1
2.125379267E1,2.879677773E0,1.586971879E0,7.974488139E-1
2.126380267E1,3.087523222E0,1.240019917E0,7.598776817E-1
2.127381367E1,3.236924171E0,9.202693701E-1,7.312380075E-1
2.128382367E1,3.308978796E0,6.999110579E-1,6.876918674E-1
2.129383467E1,3.307211399E0,5.617558360E-1,6.283680797E-1
2.130384467E1,3.228563309E0,5.037128329E-1,5.567436814E-1
2.131385567E1,3.054805756E0,5.234490037E-1,4.938493967E-1
2.132386567E1,2.789650679E0,6.182184219E-1,4.266631007E-1
2.133387667E1,2.455972672E0,7.809527516E-1,3.498647213E-1
2.134388667E1,2.074261189E0,9.553180337E-1,2.703018188E-1
2.135389767E1,1.671487212E0,1.098251581E0,1.927412301E-1
2.136390767E1,1.302788973E0,1.210899234E0,1.391009241E-1
2.137391867E1,1.000065088E0,1.309123755E0,1.207418814E-1
2.138392867E1,7.728070617E-1,1.376209974E0,1.391483247E-1
2.139393967E1,6.456935406E-1,1.414001822E0,1.666864753E-1
2.140394967E1,6.383306980E-1,1.407838225E0,1.890191883E-1
2.141396067E1,7.693544626E-1,1.320519805E0,2.054990977E-1
2.142397067E1,1.046558261E0,1.155241251E0,2.444016188E-1
2.143398167E1,1.442784190E0,9.277682304E-1,3.239039183E-1
2.144399167E1,1.915375590E0,6.831910610E-1,4.192705750E-1
2.145400267E1,2.402194500E0,3.797419667E-1,4.784260392E-1
2.146401267E1,2.852648735E0,-2.071821317E-2,4.224731028E-1
2.147402367E1,3.203604937E0,-4.589826465E-1,2.451438457E-1
2.148403367E1,3.396884918E0,-8.435159326E-1,1.302619651E-2
2.149404467E1,3.423734188E0,-1.042627692E0,-2.329918295E-1
2.150405567E1,3.343382359E0,-9.433680177E-1,-4.586253464E-1
2.151406567E1,3.227684259E0,-5.252610445E-1,-6.844065785E-1
2.152407567E1,3.145827055E0,1.296675354E-1,-8.802195191E-1
2.153408667E1,3.106186628E0,8.594003320E-1,-1.018900752E0
2.154409767E1,3.131343842E0,1.469360471E0,-1.064160347E0
2.155410767E1,3.239258766E0,1.813136935E0,-1.034442186E0
2.156411867E1,3.412526846E0,1.902701497E0,-1.018379927E0
2.157412867E1,3.581025362E0,1.830808043E0,-1.037752032E0
2.158413967E1,3.720942020E0,1.718940020E0,-1.070487261E0
2.159414967E1,3.834425688E0,1.664337993E0,-1.111121297E0
2.160416067E1,3.917868137E0,1.732037306E0,-1.164872289E0
2.161417067E1,3.967996120E0,1.904372811E0,-1.229555368E0
2.162418167E1,3.967580318E0,2.127084017E0,-1.302474022E0
2.163419167E1,3.886225939E0,2.340829372E0,-1.368801117E0
2.164420267E1,3.718131065E0,2.515035152E0,-1.406182885E0
2.165421267E1,3.469436169E0,2.652351856E0,-1.386873960E0
2.166422367E1,3.192696333E0,2.787275076E0,-1.324054956E0
2.167423367E1,2.928059578E0,2.945288897E0,-1.226585627E0
2.168424467E1,2.703924179E0,3.097953796E0,-1.089885473E0
2.169425467E1,2.527565718E0,3.224171162E0,-9.330256581E-1
2.170426567E1,2.427137136E0,3.337230921E0,-7.634698153E-1
2.171427567E1,2.370251656E0,3.401677608E0,-5.642653108E-1
2.172428667E1,2.344402552E0,3.392910480E0,-3.646889329E-1
2.173429667E1,2.348650932E0,3.312771082E0,-1.769909412E-1
2.174430767E1,2.400067329E0,3.163931370E0,-2.783191390E-3
2.175431767E1,2.500040531E0,2.946623325E0,1.531092077E-1
2.176432867E1,2.650592089E0,2.684619427E0,2.611612082E-1
2.177433967E1,2.836320400E0,2.427151918E0,2.905678153E-1
2.178434967E1,3.010708570E0,2.222170591E0,2.434121221E-1
2.179436067E1,3.138791084E0,2.100458860E0,1.507556885E-1
2.180437067E1,3.197649479E0,2.046213150E0,4.294205457E-2
2.181438167E1,3.174538851E0,2.047748089E0,-3.722122312E-2
2.182439167E1,3.062643290E0,2.088878632E0,-4.061964899E-2
2.183440267E1,2.884842157E0,2.151525021E0,2.410821617E-2
2.184441267E1,2.694902897E0,2.252167463E0,1.352255195E-1
2.185442367E1,2.523946762E0,2.381713152E0,2.748864889E-1
2.186443367E1,2.394950628E0,2.477710247E0,4.083197117E-1
2.187444467E1,2.313529015E0,2.501384974E0,5.012326241E-1
2.188445467E1,2.272685766E0,2.468358517E0,5.592756867E-1
2.189446567E1,2.263713121E0,2.418825865E0,5.970292091E-1
2.190447567E1,2.276410103E0,2.403399944E0,6.227740645E-1
2.191448667E1,2.330708504E0,2.453774691E0,6.264798045E-1
2.192449667E1,2.419245720E0,2.555880547E0,6.192257404E-1
2.193450767E1,2.524140835E0,2.674655199E0,6.052547693E-1
2.194451767E1,2.662359238E0,2.786262512E0,5.890275240E-1
2.195452867E1,2.825808764E0,2.869978189E0,5.883276463E-1
2.196453867E1,3.018609762E0,2.906600714E0,6.087582707E-1
2.197454967E1,3.241217375E0,2.875353813E0,6.501688361E-1
2.198455967E1,3.491333246E0,2.777114868E0,6.755355000E-1
2.199457067E1,3.768015146E0,2.642970324E0,6.786820292E-1
2.200458067E1,4.036972523E0,2.498341799E0,6.407218575E-1
2.201459167E1,4.268424034E0,2.364980936E0,5.524069071E-1
2.202460267E1,4.442656994E0,2.264065027E0,4.511668980E-1
2.203461267E1,4.547821999E0,2.211137772E0,3.527444601E-1
2.204462367E1,4.567363739E0,2.213591576E0,2.800706923E-1
2.205463367E1,4.482168198E0,2.250162840E0,2.385299057E-1
2.206464467E1,4.303676128E0,2.308017492E0,2.280607820E-1
2.207465467E1,4.049746990E0,2.382976770E0,2.515288293E-1
2.208466579E1,3.743402719E0,2.466633797E0,2.982847095E-1
2.209467579E1,3.427743435E0,2.567782879E0,3.508717716E-1
2.210468679E1,3.149197340E0,2.665740967E0,4.307759404E-1
2.211469679E1,2.966872931E0,2.732856750E0,5.092403293E-1
2.212470779E1,2.896854877E0,2.731648207E0,5.729237795E-1
2.213471779E1,2.912175655E0,2.658947468E0,5.982725024E-1
2.214472879E1,2.976464987E0,2.529286146E0,5.884049535E-1
2.215473879E1,3.046866179E0,2.317261934E0,6.300868988E-1
2.216474979E1,3.133994579E0,2.014072895E0,7.406312227E-1
2.217475979E1,3.209783316E0,1.666718721E0,8.352799416E-1
2.218477079E1,3.236393690E0,1.408629298E0,8.544152379E-1
2.219478079E1,3.185990572E0,1.307310224E0,8.067102432E-1
2.220479179E1,3.086195230E0,1.365680814E0,7.121363878E-1
2.221480179E1,2.967275381E0,1.547371745E0,5.798457265E-1
2.222481279E1,2.842695951E0,1.821451664E0,4.340361357E-1
2.223482279E1,2.736273289E0,2.122728586E0,3.203633428E-1
2.224483379E1,2.669762611E0,2.372374773E0,2.488644868E-1
2.225484479E1,2.653173208E0,2.538708448E0,2.280201912E-1
2.226485479E1,2.677984953E0,2.606114864E0,2.316925377E-1
2.227486579E1,2.718884706E0,2.580619335E0,2.414431721E-1
2.228487579E1,2.766946793E0,2.498187065E0,2.458055019E-1
2.229488679E1,2.820915699E0,2.383106232E0,2.336162180E-1
2.230489679E1,2.892606974E0,2.268863678E0,2.145858407E-1
2.231490779E1,2.971352339E0,2.172696590E0,2.245607078E-1
2.232491779E1,3.043923140E0,2.082790852E0,2.841787636E-1
2.233492879E1,3.104543447E0,1.980191708E0,3.986661732E-1
2.234493879E1,3.154665470E0,1.862571239E0,5.410447717E-1
2.235494979E1,3.215897322E0,1.749237776E0,6.912297606E-1
2.236495979E1,3.289795876E0,1.611139536E0,8.279743791E-1
2.237497079E1,3.347944498E0,1.438260078E0,9.636022449E-1
2.238498079E1,3.364731789E0,1.259893179E0,1.103407264E0
2.239499179E1,3.337436438E0,1.081272483E0,1.226568103E0
2.240500179E1,3.294157982E0,8.704023957E-1,1.320009947E0
2.241501279E1,3.270371914E0,6.423194408E-1,1.374889135E0
2.242502279E1,3.291370392E0,4.303764999E-1,1.369340658E0
2.243503379E1,3.357524872E0,2.788900137E-1,1.298954368E0
2.244504379E1,3.467049122E0,2.353661507E-1,1.156728506E0
2.245505479E1,3.599452734E0,3.572838008E-1,9.379466176E-1
2.246506479E1,3.714587212E0,6.538516879E-1,6.700863838E-1
2.247507579E1,3.765432119E0,1.062691689E0,3.661642969E-1
2.248508679E1,3.737639427E0,1.472599864E0,9.147747606E-2
2.249509679E1,3.634056807E0,1.760043621E0,-1.079168543E-1
2.250510779E1,3.484232664E0,1.919132590E0,-2.218486667E-1
2.251511779E1,3.305164814E0,1.976382256E0,-2.796323299E-1
2.252512879E1,3.137428045E0,1.954915762E0,-2.847545743E-1
2.253513879E1,3.011867523E0,1.898202658E0,-2.587623894E-1
2.254514979E1,2.947687387E0,1.832542181E0,-2.371802777E-1
2.255515979E1,2.943979979E0,1.725561500E0,-2.134011686E-1
2.256517079E1,3.004558802E0,1.568383694E0,-1.845398247E-1
2.257518079E1,3.114723444E0,1.421848774E0,-1.497174054E-1
2.258519179E1,3.247321606E0,1.364067912E0,-1.308324188E-1
2.259520179E1,3.359733820E0,1.389933825E0,-1.364476979E-1
2.260521279E1,3.428751469E0,1.442138076E0,-1.913663149E-1
2.261522279E1,3.457243919E0,1.501041770E0,-2.720667720E-1
2.262523379E1,3.476024866E0,1.558606863E0,-3.465707898E-1
2.263524379E1,3.496943712E0,1.609431505E0,-3.726916015E-1
2.264525479E1,3.517171621E0,1.667297959E0,-3.562274873E-1
2.265526479E1,3.532955885E0,1.724895000E0,-2.995194495E-1
2.266527579E1,3.545071363E0,1.758223057E0,-2.242156863E-1
2.267528579E1,3.553994179E0,1.810488939E0,-1.505846083E-1
2.268529679E1,3.552512169E0,1.905252099E0,-8.131619543E-2
2.269530779E1,3.509236813E0,2.062181711E0,-3.061546944E-2
2.270531779E1,3.412410975E0,2.306038141E0,1.052196138E-2
2.271532879E1,3.270645142E0,2.605604649E0,5.224331096E-2
2.272533879E1,3.112590075E0,2.931264400E0,1.223433018E-1
2.273534979E1,2.968049526E0,3.215442896E0,2.597070336E-1
2.274535979E1,2.873267651E0,3.395395994E0,5.290673971E-1
2.275537079E1,2.879148483E0,3.323292017E0,9.952023625E-1
2.276538079E1,3.028032303E0,3.014935493E0,1.439160466E0
2.277539179E1,3.352306604E0,2.634825706E0,1.662979126E0
2.278540179E1,3.770786524E0,2.327917576E0,1.596672058E0
2.279541279E1,4.174229622E0,2.142451048E0,1.289020658E0
2.280542279E1,4.488173485E0,2.158966303E0,8.827757239E-1
2.281543379E1,4.645656586E0,2.364079714E0,5.506507754E-1
2.282544379E1,4.618672371E0,2.731963634E0,3.537574112E-1
2.283545479E1,4.425377369E0,3.185058832E0,3.009370863E-1
2.284546479E1,4.118304253E0,3.611544609E0,3.788034916E-1
2.285547579E1,3.767200708E0,3.937122345E0,5.754989982E-1
2.286548579E1,3.409776449E0,4.131888866E0,8.884832263E-1
2.287549679E1,3.055454493E0,4.230207920E0,1.324732900E0
2.288550679E1,2.702109098E0,4.297427177E0,1.883515954E0
2.289551779E1,2.342603922E0,4.358146667E0,2.505409718E0
2.290552779E1,2.029386520E0,4.383115292E0,2.972556353E0
2.291553879E1,1.882778764E0,4.396108627E0,3.066368341E0
2.292554879E1,2.008312225E0,4.434554100E0,2.685411930E0
2.293555979E1,2.372352839E0,4.293475628E0,1.868461490E0
2.294557079E1,2.823124886E0,3.837347507E0,9.771743417E-1
2.295558079E1,3.122155666E0,3.309009314E0,3.262700737E-1
2.296559179E1,3.104651213E0,3.032358408E0,-1.344624907E-4
2.297560179E1,2.788989067E0,3.138032436E0,-7.071675360E-2
2.298561279E1,2.297714233E0,3.611603022E0,6.123755127E-2
2.299562279E1,1.752443194E0,4.338232994E0,3.469715714E-1
2.300563379E1,1.223176956E0,5.142549992E0,6.865935326E-1
2.301564379E1,7.679205537E-1,5.855617046E0,9.727699161E-1
2.302565479E1,4.519625008E-1,6.288197041E0,1.149028420E0
2.303566479E1,3.170158565E-1,6.418016911E0,1.203409672E0
2.304567579E1,3.302985430E-1,6.285092831E0,1.181072950E0
2.305568579E1,4.446426928E-1,5.959520340E0,1.161092520E0
2.306569679E1,5.751729608E-1,5.523594856E0,1.184000492E0
2.307570679E1,6.587794423E-1,5.119952679E0,1.256674409E0
2.308571671E1,6.901523471E-1,4.791199684E0,1.368049860E0
2.309572671E1,6.594368219E-1,4.546404362E0,1.493942261E0
2.310573771E1,6.013894677E-1,4.368483543E0,1.608990550E0
2.311574771E1,5.488652587E-1,4.244063377E0,1.694097757E0
2.312575871E1,5.185248852E-1,4.122028828E0,1.770729065E0
2.313576971E1,5.110267401E-1,3.991048574E0,1.835781574E0
2.314577971E1,5.154306889E-1,3.823873758E0,1.876593947E0
2.315579071E1,5.188341737E-1,3.605684042E0,1.879814506E0
2.316580071E1,5.374994874E-1,3.288586855E0,1.843123317E0
2.317581171E1,5.891296268E-1,2.926755190E0,1.785007000E0
2.318582171E1,6.726806760E-1,2.568309307E0,1.724873304E0
2.319583271E1,7.781570554E-1,2.244944811E0,1.651015878E0
2.320584271E1,9.025322795E-1,1.999772191E0,1.588908076E0
2.321585371E1,1.023087978E0,1.856376529E0,1.546870947E0
2.322586371E1,1.111513972E0,1.825900674E0,1.517403722E0
2.323587471E1,1.155250549E0,1.885919333E0,1.495664835E0
2.324588471E1,1.129822731E0,1.995714068E0,1.465870380E0
2.325589571E1,1.053728461E0,2.163054705E0,1.434571862E0
2.326590571E1,9.362127185E-1,2.315281153E0,1.407247066E0
2.327591671E1,7.989973426E-1,2.429386139E0,1.397519827E0
2.328592671E1,6.257230043E-1,2.432443380E0,1.405712724E0
2.329593771E1,3.890228271E-1,2.256091833E0,1.392341256E0
2.330594771E1,1.148296595E-1,1.921567678E0,1.341900945E0
2.331595871E1,-1.228308380E-1,1.591822982E0,1.256563663E0
2.332596871E1,-2.726019621E-1,1.458912134E0,1.149979115E0
2.333597971E1,-3.256675601E-1,1.532386065E0,1.056033969E0
2.334598971E1,-3.443945944E-1,1.635812163E0,1.005443335E0
2.335600071E1,-3.760755658E-1,1.656057954E0,1.010305405E0
2.336601171E1,-4.503739178E-1,1.583292723E0,1.044932842E0
2.337602171E1,-5.599371791E-1,1.414413691E0,1.071030259E0
2.338603271E1,-6.530843377E-1,1.187277436E0,1.074872971E0
2.339604271E1,-6.854057908E-1,9.551327825E-1,1.062664509E0
2.340605371E1,-6.441414356E-1,7.503324747E-1,1.051746488E0
2.341606371E1,-5.317477584E-1,5.898136497E-1,1.057773113E0
2.342607471E1,-3.792070746E-1,5.017547607E-1,1.086470127E0
2.343608471E1,-2.025231272E-1,4.901100695E-1,1.144060969E0
2.344609571E1,-1.582068764E-2,5.431258082E-1,1.222749352E0
2.345610571E1,1.463988423E-1,6.085476875E-1,1.314109683E0
2.346611671E1,2.754465640E-1,6.337017417E-1,1.395139217E0
2.347612671E1,3.910128176E-1,5.942829251E-1,1.436237931E0
2.348613771E1,5.349160433E-1,4.706419110E-1,1.428115964E0
2.349614771E1,7.238327265E-1,2.939036191E-1,1.361536145E0
2.350615871E1,9.714613557E-1,7.385758311E-2,1.272221088E0
2.351616871E1,1.234213352E0,-1.322093010E-1,1.193902016E0
2.352617971E1,1.454390645E0,-2.948935330E-1,1.168116093E0
2.353618971E1,1.566243410E0,-3.766453862E-1,1.179378152E0
2.354620071E1,1.575259089E0,-3.721050322E-1,1.191071510E0
2.355621071E1,1.535546064E0,-3.263066411E-1,1.164702177E0
2.356622171E1,1.494231343E0,-2.786514759E-1,1.117389798E0
2.357623171E1,1.485090613E0,-2.764391899E-1,1.045525432E0
2.358624271E1,1.524936557E0,-3.358194530E-1,9.461823106E-1
2.359625371E1,1.594455719E0,-4.256462753E-1,7.999467850E-1
2.360626371E1,1.681399822E0,-5.308876038E-1,6.120212674E-1
2.361627471E1,1.777433753E0,-6.616400480E-1,4.005476832E-1
2.362628471E1,1.872026563E0,-7.910575271E-1,1.870755106E-1
2.363629571E1,1.951390624E0,-8.613170385E-1,-5.441482179E-3
2.364630571E1,2.038175821E0,-8.587080836E-1,-1.921535134E-1
2.365631671E1,2.139607668E0,-8.191031218E-1,-3.753113747E-1
2.366632671E1,2.300857067E0,-7.747672200E-1,-5.531208515E-1
2.367633771E1,2.536355734E0,-7.829285264E-1,-6.920481324E-1
